time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-13.4748992358,15.6315724176,23.866486849,0.571807336576,0.529709339504,0.0,-9.8378499331,8.99495358145,0.70251837314,0.175794332002,0.111664975895,0.0,409.7871704039742,410.33045944388476,410.4433854424467,408.7865955795362
4.559999999999991,-14.0752812071,16.1773968141,23.9043528235,0.582586713266,0.536390757653,0.0,-10.1745800537,9.19805370797,0.557537553016,0.186427358646,0.110734292502,0.0,490.53028777733914,490.47084984537867,490.00490236577883,490.8227695902375
4.6199999999999894,-14.6921226002,16.731767787,23.9279378212,0.593522974536,0.543397449509,0.0,-10.3873429286,9.28058242243,0.228280791547,0.172312524722,0.126725048046,0.0,415.1855926084347,416.59997094651015,417.4448338504062,416.24511232719317
4.679999999999988,-15.3236388453,17.2926668661,23.9341529153,0.603665201595,0.550826346325,0.0,-10.663330935,9.41515085239,-0.0223264722303,0.161527064544,0.117253525478,0.0,455.3038212179855,454.5585443609376,452.81068177689644,451.9685418355624
4.739999999999987,-15.9706105326,17.8604087449,23.9235816895,0.61398478442,0.558037166594,0.0,-10.902792924,9.50889399514,-0.330675747479,0.187345512351,0.125466492644,0.0,429.6325779733833,430.34220115095434,430.6337318654932,432.8419180082909
4.799999999999986,-16.6329698725,18.4345060415,23.8956048008,0.6256553509,0.565679754184,0.0,-11.1759471639,9.62675350215,-0.603073914652,0.205936759541,0.130942685509,0.0,450.39805316006573,450.8554725780606,448.1203231595283,449.66583999967037
4.859999999999984,-17.3130746957,19.0167217114,23.8527438892,0.637995798459,0.57333961571,0.0,-11.4939243156,9.77916884432,-0.827483476748,0.205144547157,0.120143290986,0.0,475.9713946170027,475.1574571414036,474.47183936295704,474.44961134465655
4.919999999999983,-18.0133936246,19.6089266943,23.797529088,0.650340402259,0.580280978601,0.0,-11.8494265137,9.95943016467,-1.01532884182,0.206912989231,0.104839214913,0.0,496.14118073377443,495.0261234334378,496.71467256456015,496.8810890207848
4.979999999999982,-18.7339129405,20.2107023047,23.7293696017,0.662800512786,0.586503397352,0.0,-12.1675292293,10.0984299601,-1.25837538838,0.209135774751,0.10134254486,0.0,479.56594033764566,479.3086340118831,477.74106015219525,477.949690414862
5.0399999999999805,-19.4720494714,20.8192530308,23.6446337609,0.675472285575,0.592243296001,0.0,-12.4370531863,10.1855852806,-1.56715540999,0.215021398743,0.080805247425,0.0,453.617574472359,451.97192440133557,453.6348766762673,454.1503660943749
